Country	countryCode	stateProvince	decimalLatitude	decimalLongitude	genus	specificEpithet
Venezuela	VE	Guarico	9.246778	-67.469009	Hypsiboas	crepitans
Venezuela	VE	Guarico	9.246778	-67.469009	Hypsiboas	crepitans
Venezuela	VE	Guarico	9.246778	-67.469009	Hypsiboas	crepitans
Venezuela	VE	Guarico	9.246778	-67.469009	Hypsiboas	crepitans
Venezuela	VE	Trujillo	9.33475	-70.61667	Hypsiboas	crepitans
Venezuela	VE	Monagas	9.388717249	-63.00972996	Hypsiboas	crepitans
Venezuela	VE	Guarico	9.478333	-66.996666	Hypsiboas	crepitans
Venezuela	VE	Guarico	9.55	-66.875	Hypsiboas	crepitans
Venezuela	VE	Guarico	9.55	-66.875	Hypsiboas	crepitans
Venezuela	VE	Aragua	9.91667	-67.35	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.06028	-66.46528	Hypsiboas	crepitans
Venezuela	VE	Aragua	10.2333	-67.3333	Hypsiboas	crepitans
Venezuela	VE	Aragua	10.2333	-67.3333	Hypsiboas	crepitans
Venezuela	VE	Aragua	10.2333	-67.3333	Hypsiboas	crepitans
Venezuela	VE	Aragua	10.2333	-67.3333	Hypsiboas	crepitans
Venezuela	VE	Aragua	10.25	-67.65	Hypsiboas	crepitans
Venezuela	VE	NA	10.282892	-68.254486	Hypsiboas	crepitans
Venezuela	VE	NA	10.282892	-68.254486	Hypsiboas	crepitans
Venezuela	VE	NA	10.282892	-68.254486	Hypsiboas	crepitans
Venezuela	VE	NA	10.282892	-68.254486	Hypsiboas	crepitans
Venezuela	VE	NA	10.282892	-68.254486	Hypsiboas	crepitans
Venezuela	VE	NA	10.282892	-68.254486	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.3	-67.05	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.3167	-66.6333	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.3167	-66.6333	Hypsiboas	crepitans
Venezuela	VE	Aragua	10.3758	-67.7331	Hypsiboas	crepitans
Venezuela	VE	Aragua	10.4167	-67.2831	Hypsiboas	crepitans
Venezuela	VE	Distrito_Federal	10.4667	-67.2833	Hypsiboas	crepitans
Venezuela	VE	Distrito_Federal	10.4667	-67.2833	Hypsiboas	crepitans
Venezuela	VE	Distrito_Federal	10.4667	-67.2833	Hypsiboas	crepitans
Venezuela	VE	Falcon	10.47	-70.8	Hypsiboas	crepitans
Venezuela	VE	Falcon	10.47	-70.8	Hypsiboas	crepitans
Venezuela	VE	Falcon	10.47	-70.8	Hypsiboas	crepitans
Venezuela	VE	Aragua	10.4789	-67.7	Hypsiboas	crepitans
Venezuela	VE	Aragua	10.4789	-67.7	Hypsiboas	crepitans
Venezuela	VE	Aragua	10.4789	-67.7	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.4833	-66.8167	Hypsiboas	crepitans
Venezuela	VE	NA	10.5	-66.91667	Hypsiboas	crepitans
Venezuela	VE	NA	10.5	-66.91667	Hypsiboas	crepitans
Venezuela	VE	NA	10.5	-66.916667	Hypsiboas	crepitans
Venezuela	VE	NA	10.5	-66.916667	Hypsiboas	crepitans
Venezuela	VE	NA	10.5	-66.916667	Hypsiboas	crepitans
Venezuela	VE	Distrito_Federal	10.5	-66.9333	Hypsiboas	crepitans
Venezuela	VE	Distrito_Federal	10.5	-66.9333	Hypsiboas	crepitans
Venezuela	VE	Distrito_Federal	10.5	-66.9167	Hypsiboas	crepitans
Venezuela	VE	Distrito_Federal	10.5	-66.9333	Hypsiboas	crepitans
Venezuela	VE	Distrito_Federal	10.5	-66.9167	Hypsiboas	crepitans
Venezuela	VE	Distrito_Federal	10.5	-66.9167	Hypsiboas	crepitans
Venezuela	VE	Distrito_Federal	10.5	-66.9333	Hypsiboas	crepitans
Venezuela	VE	Distrito_Federal	10.5	-66.9167	Hypsiboas	crepitans
Venezuela	VE	Distrito_Federal	10.5	-66.9333	Hypsiboas	crepitans
Venezuela	VE	Distrito_Federal	10.5	-66.9333	Hypsiboas	crepitans
Venezuela	VE	Distrito_Federal	10.5	-66.9333	Hypsiboas	crepitans
Venezuela	VE	NA	10.5	-66.91667	Hypsiboas	crepitans
Venezuela	VE	Capital_District	10.5	-66.916664	Hypsiboas	crepitans
Venezuela	VE	Yaracuy_-_Carabobo	10.53	-68.38	Hypsiboas	crepitans
Venezuela	VE	Sucre	10.571111	-62.294445	Hypsiboas	crepitans
Venezuela	VE	Sucre	10.571111	-62.294445	Hypsiboas	crepitans
Venezuela	VE	Sucre	10.571111	-62.294445	Hypsiboas	crepitans
Venezuela	VE	Sucre	10.571111	-62.294445	Hypsiboas	crepitans
Venezuela	VE	Sucre	10.571111	-62.294445	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.6033	-66.7417	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.6033	-66.7417	Hypsiboas	crepitans
Venezuela	VE	Miranda	10.6033	-66.7417	Hypsiboas	crepitans
Venezuela	VE	Falcon	10.62	-68.4	Hypsiboas	crepitans
Venezuela	VE	Sucre	10.63	-62.25	Hypsiboas	crepitans
Venezuela	VE	Sucre	10.63	-62.25	Hypsiboas	crepitans
Venezuela	VE	Falcon	10.905278	-68.764442	Hypsiboas	crepitans
Venezuela	VE	Falcon	11.016667	-68.566666	Hypsiboas	crepitans
Venezuela	VE	Falcon	11.016667	-68.566666	Hypsiboas	crepitans
Venezuela	VE	Falcon	11.016667	-68.566666	Hypsiboas	crepitans
Venezuela	VE	Falcon	11.016667	-68.566666	Hypsiboas	crepitans
Venezuela	VE	Falcon	11.016667	-68.566666	Hypsiboas	crepitans
Venezuela	VE	Falcon	11.016667	-68.566666	Hypsiboas	crepitans
Venezuela	VE	Falcon	11.2	-68.62	Hypsiboas	crepitans
